"","X_STATE","FMONTH","IDATE","IDAY","DISPCODE","SEQNO","X_PSU","NUMADULT","HHADULT","GENHLTH","PHYSHLTH","PERSDOC2","CHECKUP1","SLEPTIM1","CVDCRHD4","HAVARTH4","DIABETE4","LASTDEN4","RMVTETH4","MARITAL","EDUCA","RENTHOM1","CPDEMO1B","EMPLOY1","CHILDREN","INCOME2","WEIGHT2","HEIGHT3","DECIDE","SMOKE100","SMOKDAY2","ALCDAY5","AVEDRNK3","DRNK3GE5","MAXDRNKS","FLUSHOT7","FLSHTMY3","SHINGLE2","PNEUVAC4","FALL12MN","SEATBELT","DRNKDRI2","HOWLONG","HADPAP2","LASTPAP2","HPVTEST","PCPSAAD3","PCPSADI1","PCPSARE1","PSATEST1","COLNSCPY","COLNTEST","SIGMSCPY","BLDSTOL1","STOOLDNA","VIRCOLON","HIVTST7","PDIABTST","PREDIAB1","MARIJAN1","SOFEMALE","TRNSGNDR","ACEDEPRS","ACEDRINK","ACEDRUGS","ACEDIVRC","ACEPUNCH","ACEHURT1","ACESWEAR","ACETOUCH","QSTVER","X_STRWT","X_RAWRAKE","X_IMPRACE","X_LLCPWT","X_PHYS14D","X_HCVU651","X_CASTHM1","X_ASTHMS1","X_EXTETH3","X_ALTETH3","X_DENVST3","X_PRACE1","X_HISPANC","X_RACEG21","X_AGEG5YR","HTIN4","WTKG3","X_BMI5CAT","X_CHLDCNT","X_SMOKER3","X_RFSMOK3","DRNKANY5","X_FLSHOT7","X_PNEUMO3","X_RFSEAT2","X_RFMAM22","X_RFPSA23"
"INCOME2",-0.0179028100762821,-0.0051939951786178,0.00618295875995828,0.0126646297599985,0.0795781767009866,0.0310006270780944,0.0310006270780944,0.0791667547141707,0.0830141533029873,-0.158353767862209,0.0455596566148498,-0.0303840823273882,0.00335050550173782,-0.026196518179747,0.0380410334238542,0.0872984787007494,0.0877236995417709,-0.08265544572022,0.111868952311341,-0.159802723250966,0.202302799333797,-0.110210214007862,0.0312275762114889,-0.0700706513581139,-0.164000978198255,1,-0.00461012810334842,0.0564150896128869,0.160563432120432,0.137584104522542,0.102186906791231,-0.094632572877269,-0.0916745674746205,0.0609732662258762,-0.106855887030528,-0.00631159386775099,0.0432199816041412,-0.0279306519775331,0.142655194588772,0.0378999255536999,-0.0111358412984929,0.0652871921591141,0.00437760058909393,0.0579653783559318,-0.0799046234577709,0.016837350027359,-0.0307134293032759,-0.0575508650802021,-0.0285295677486203,-0.0184490758662011,0.0469032743490054,-0.0443566050012022,0.0497237141410591,0.104546129361907,0.0764829346753117,0.0751045626095756,0.0419242906618733,0.00594936061536964,0.0527887274031013,0.0378511519244575,0.00614001443527401,0.0100107383390989,0.0190939198429333,0.0389035569170658,0.048108079606147,0.0776989018277854,-0.0153428783896414,0.00396272309191365,0.00173966376529207,-0.0224908332760204,0.0259669136309802,0.0110795203622225,0.0509215591305731,-0.00848174300519798,0.0163777722765213,-0.0868228015778228,-0.0629384035641861,-0.0182613511873195,0.00824638234568503,-0.1576439497914,0.0411419486535978,-0.149449775857608,-0.0774117589726278,0.0738593899730992,-0.0770638771820568,-0.0773987922862411,0.110311408310617,0.0119876974440005,-0.0283606153519694,0.0403396886020988,0.153645431945097,-0.12324286440718,-0.0737336336406302,0.0988521115233088,0.0884979640815755,-0.0616392471095893,0.0830255785601324,0.0351993120305362
"WEIGHT2",-0.0133489024497903,0.012345601891728,-0.000811624253313806,0.0113628942626905,-0.0241651138639453,0.0596485937704513,0.0596485937704513,0.0771886267513138,-0.0314818961477461,0.161055163707855,-0.0412922950412005,0.00527230352658825,-0.00237792168938351,-0.045955247784799,-0.0421031065076824,-0.0588008568458623,-0.153486284956459,0.0406658968999599,0.0157797982418422,-0.0866921796287647,-0.0234837092315703,-0.0121988241926253,0.0474771871973885,-0.0993804073898954,0.00477325964740841,-0.00461012810334842,1,0.387544555315488,-0.00239028928103625,-0.0416476078179817,0.0792349842334732,0.0112888805818836,0.0178630131526137,-0.035195879927968,0.0339069917109468,0.0127674778990092,-0.00997782664228464,0.0700790343943183,0.0213641522424394,-0.0550593322360787,0.0476277075620535,-0.0662725129522369,0.0917519742407812,0.23908875488597,-0.0337291146259116,0.0520965193185988,-0.295386454044792,-0.211837277849181,-0.228011947700507,-0.238108300017876,0.00761040245962278,-0.0751867056715167,0.000555145619820774,-0.0189850923012543,-0.00879722583857227,-0.00540571465822402,-0.0526334590835068,-0.0731141279851921,-0.136503566950594,0.00314795981456265,0.0442133513346387,0.00106085575607875,-0.0539610375524031,-0.0557283871425695,-0.0468997639552507,-0.0436298074534917,-0.000970907903072084,-0.0187793915860884,0.0283685432867793,-0.0783674317380416,0.0818816151053321,0.0107276412930495,-0.0133460154079085,-0.0328208483894255,0.0310513000793843,0.0594169908398956,-0.0213584517367523,0.0358093514218834,-0.0194505030972153,0.0626502620148225,0.0529094414159148,0.0510719820242644,0.0777802695729558,0.0442362566527046,-0.0124323775787802,-0.0992413774891009,0.461015515495755,0.992310186775998,0.729384182091276,0.0352393411876601,-0.0390246582581127,-0.026049235818106,0.0148218765582728,0.0487056025180136,0.0572924091655365,0.0876946946221834,0.291449804658321,-0.131563952180126
"HEIGHT3",-0.0283848862529421,-0.035275463993011,-0.0244572933091551,0.0102533636295937,-0.00484142373060149,0.0571738533871346,0.0571738533871346,0.0504143352761049,-0.0326700703759348,-0.0610575321346193,0.0205606069790106,0.0860797294707055,0.055567836092616,-0.0298781295868242,0.010470452342344,0.0644044023309043,-0.0106715661082371,-0.00199064120187143,0.0329824982871028,-0.118451812732625,0.0627282426798024,-0.0180679964112826,0.031586979087319,-0.0868712774791189,0.0250751205118865,0.0564150896128869,0.387544555315488,1,0.0247569161481487,-0.0667887317684557,0.0142816631754297,-0.081684356370673,-0.0754577840149969,0.0215892130126164,-0.0665541949781589,0.0520395736878746,0.0718309070574617,0.092812764334158,0.0252314254960688,-0.0257149287373179,0.0188437337334949,0.0302778194953065,0.0939934687757545,0.426867432781037,-0.0667298089932133,0.0875427954262289,-0.336614075784393,-0.342063744334904,-0.302397309514525,-0.33894555569587,-0.00740154092095189,-0.0714348793112147,-0.000463189117099501,0.0373215116828339,-0.0068732510619629,0.00307886611068703,-0.0143893678342704,0.0278359246800247,0.0548461526578591,-0.0561817041680153,0.0649049704679874,0.0239447451952602,-0.0542843049217771,-0.044118184668038,-0.00742897305476406,-0.0222263058662391,0.0104784964249755,-0.00742628654404311,0.0436035098927671,-0.107944268754752,0.0706817610856918,-0.00142339721517942,-0.00741279645172647,-0.0333798712297851,0.00777685543965766,-0.0455403814437091,0.00846482708486001,-0.0570957510972737,0.0517477000960963,-0.0216039472691873,0.078882631561735,-0.00588059672663798,-0.0109387088551566,0.0948372657015811,-0.0780006479548377,-0.082424370027561,0.749622373547158,0.384630283046799,0.0184258162051238,0.0173517319163677,-0.0546077058363332,0.0225073678976919,-0.0974559728607388,0.109192276912029,0.111877623309822,0.0583362208133656,0.422904198382974,-0.186985600067461
"DECIDE",0.00315289155086574,0.00714626460270193,0.00756418329593598,0.00993550749902504,0.167360991691363,0.00486392893163026,0.00486392893163026,0.0094126020916467,0.0155465158841743,-0.210070125215379,0.123498438144986,-0.00630672978862127,0.00174643847316781,0.0218477215691963,0.0390636035678798,0.107630384898024,0.0670692534653326,-0.077019622366182,0.0911118355756533,-0.0562985881151503,0.0945350174238079,-0.111196411067111,0.00941886153253838,-0.0410393394921986,-0.206662053361133,0.160563432120432,-0.00239028928103625,0.0247569161481487,1,0.128966699775652,0.140974229935914,-0.0474830839044543,-0.0202573041164159,0.037997998037743,-0.032451036820005,0.0190272450017662,0.0399817999987648,-0.0202940501873477,0.238534665401888,0.161127533431416,0.0367912668247316,0.114523966961761,0.0294319318904453,0.10806749529877,-0.034767235876849,0.0409719965443735,-0.0384752049410153,-0.100112068127291,-0.0274854333842533,0.0294343402967307,0.105264814604387,-0.0263272711727553,0.0993405872676591,0.108931165202547,0.141637918697996,0.12059685281138,0.132218849700342,-0.00896952752648889,0.0340423727075296,0.0840934142732647,-0.00933810784620343,0.0244714934823025,0.0887161025950291,0.129922511479013,0.116653222051753,0.189900713156879,-0.05452916244982,-0.0250206048351718,-0.0836433499245352,-0.110937362670693,-0.00635081859072123,-0.0117051167754889,0.0212171549729956,0.0332285730297093,0.0147129140089467,-0.185898899498545,-0.0204031246957429,-0.0445957940818978,0.03350054484604,-0.101744061480409,-0.0516937786899789,-0.113027616643342,-0.0356896103994332,0.0158946053687672,-0.0269595786359915,0.00909675700929138,0.107274022259115,0.0182142614680851,-0.0147651345673965,0.0291990181561167,0.29880525462795,-0.167832909887748,0.0206211046633898,0.120354941735636,0.0163909368516248,-0.0451116124535337,0.123915064447864,0.0709445676821294
"SMOKE100",0.0172319047120398,0.0152260175775862,0.0136933543436758,0.0127000727282364,0.0515076866551322,0.0356622417891629,0.0356622417891629,0.0773873133242067,0.0340370960554396,-0.183356377052161,0.0903336415158847,-0.000982565366554438,0.0130733609332422,0.022625981813965,0.100103440421634,0.146815524589965,0.0452332902700328,-0.0545508223301083,0.167793259099686,-0.103471913098517,0.160001256411389,-0.00579410323990236,-0.00772354421518271,0.028616993066791,-0.0359644247782575,0.137584104522542,-0.0416476078179817,-0.0667887317684557,0.128966699775652,1,0.0895919809658006,0.0231021167978687,-0.0320611676472086,-0.00152359215656473,-0.00428078022930316,0.00708607149639319,-0.00564915013899623,-0.0150069335688869,0.104070274754576,-0.00321408246236692,-0.018848175180406,0.0242692758287854,-0.0531988091911177,-0.0383108288947757,-0.096896004949212,-0.0354803791561394,0.0630349630621576,0.0490401050279164,0.0355531459337145,0.0875142984434774,0.102754531886278,-0.0314419215258492,0.0296611157813964,0.0851427115830084,0.0557460899922553,0.0306925995335762,0.0986407355387452,0.0363302361486443,0.0542342088044967,0.156533351173177,-0.0114481456679263,0.0360313484294702,0.0217633002961423,0.133974380878353,0.104683335076616,0.0710878944930181,-0.082560346239019,-0.0920508783667901,-0.110134103288088,-0.0428169825950708,0.0367002420879559,0.0254937980564772,0.00230724786423986,0.0825034353517344,0.0207378832469483,-0.0921266723488231,-0.0251240731100016,-0.0333138837880444,0.0188861669111608,-0.204042428407934,0.0507432097590582,-0.124357286843676,0.0169109334467751,-0.053614389287275,0.067138639395553,-0.0627721547702474,-0.0530303454989747,-0.0349899226580149,-0.0229996492412386,0.0295875454582717,0.400140410386597,-0.487160871919938,0.0496715634960953,0.10299136632839,0.077571566185433,-0.0287923683200816,-0.0515063251543871,0.0321523961452539
"SMOKDAY2",-0.014372241047601,0.0127144177173817,-0.00617776300597655,-0.00143247812595885,-0.0590563185266189,-0.0777389136610951,-0.0777389136610951,-0.14217294796146,-0.00833489929560146,-0.0914331226471959,0.057288385841613,-0.136911086402953,-0.0586277567384068,0.0392198906264332,-0.0497561924275814,-0.0634761412888588,-0.0351262815014855,-0.1053612795807,0.104828280406456,0.0160984204994528,0.199676451409639,-0.230911508555343,0.034287727902355,-0.0348886926198425,0.00307071431069637,0.102186906791231,0.0792349842334732,0.0142816631754297,0.140974229935914,0.0895919809658006,1,-0.0713454499175148,-0.17017206840711,0.220923875660164,-0.152538712030234,-0.220874232979256,-0.227480381059082,-0.224496183145342,-0.137981573439288,0.223770346009141,-0.0799371708823886,0.124902073560289,-0.0402038995748299,-0.0413069700890843,0.110977905548223,0.0671299224318606,-0.0926931516751613,0.0508705633930692,-0.0151233105238502,-0.165319367145508,-0.252912455209008,-0.0451665069860486,-0.145661500522333,-0.144840477134059,-0.0310716434140243,-0.0609782701677643,0.167332442549027,-0.11534469119084,-0.0628684035772674,0.302515710928618,-0.0613802409372532,-0.0366947437434832,0.0334851647517429,0.0955404316301579,0.193191458571923,-0.0100943128818211,-0.14264130388418,-0.0759994623014909,-0.111923065382205,-0.11116645497742,-0.154893134967708,-0.0311962096614398,0.0960932154376776,-0.0593993951489829,-0.0421667287678555,-0.0536030996848635,-0.137799664327615,-0.0251467538894237,0.0224559443965299,-0.0470311109359647,-0.336415622492689,-0.170400169939121,-0.0956010432390468,0.0712080417626812,-0.125774049503786,0.243502439453466,0.0113970577049103,0.078072117024786,0.102495764868956,-0.0947056547772302,-0.143049088697878,-0.802496131053558,-0.0916992578076318,-0.299799659783418,-0.245724538244423,-0.100107499688154,-0.0636648485179526,-0.0422035742068608
"ALCDAY5",0.0198218159881535,0.0324031275395701,0.0315129198051468,-0.0048716468002689,-0.0171152306281928,-0.0388341951780812,-0.0388341951780812,-0.101640522631568,0.0271895557511796,0.183822084868857,-0.112552034530368,-0.0113797337544022,-0.0688304047095862,0.0139129134695522,-0.062105998409939,-0.0857090677999896,-0.142706476659155,0.0208742463859032,-0.121365948367125,0.115695094531603,-0.184495009488917,0.0564587320744403,-0.0141879697386036,0.0880260005844765,0.00190335911598154,-0.094632572877269,0.0112888805818836,-0.081684356370673,-0.0474830839044543,0.0231021167978687,-0.0713454499175148,1,0.455262405577854,-0.733564079920259,0.525887170509484,-0.0113212313891684,0.0474232181993571,-0.00250270588292012,-0.0723724187641813,0.076643293396061,0.000792699602585697,-0.575726776429329,0.0854618413984016,0.00383138212791092,0.113074947573061,0.0187807164814114,0.0290233398744653,0.0468090590352538,0.00368650307764136,0.0258339229053762,-0.0433463670154194,0.0553716319043264,-0.0191393928302496,-0.081217917404421,-0.0627484931787539,-0.0483074533137095,0.0294157559398248,0.0518350477526764,-0.0805800586045133,0.144861997176302,0.0217029261115908,0.00835393847701079,0.0490989601117583,-0.0445631330212521,0.0186830641528398,0.0154539012021584,0.0162998277547299,0.0310558593010845,-0.0550026188598944,0.0266141243867994,-0.0622686019428593,-0.0206130516833499,0.00154194139007264,0.0399457125214782,-0.000713523821984442,0.072475520993914,0.0115335463097999,0.028688126558014,-0.0250159687275168,0.130413763502791,-0.00302975847622549,0.0662570921767023,0.0474322035894876,-0.0432159952737214,0.0717877142025608,0.116139412025844,-0.096495213908024,0.016648488852308,0.0717974171685764,-0.0189922260655928,0.0210659028011087,0.0126950645343974,0.907682041176912,-0.0606464943492022,-0.0820684799930275,0.0298836784068197,-0.0502246051451742,0.0201737905449494
"AVEDRNK3",0.0222305148189096,0.0140693862117128,0.0119503268122523,-0.0126555077094456,0.09779104041354,-0.0444034385722595,-0.0444034385722595,-0.0639800790614044,0.0542008522483872,0.189531948525325,-0.119536593491411,0.00961495787332895,-0.0461725817641494,0.0172704378464157,-0.0550526788617972,-0.0918485034295544,-0.121313560016581,0.0600379087175007,-0.125358007877222,0.118244003285294,-0.199605950766558,0.0965236731874073,-0.0300261002280558,0.0936665959745418,-0.0652735195319849,-0.0916745674746205,0.0178630131526137,-0.0754577840149969,-0.0202573041164159,-0.0320611676472086,-0.17017206840711,0.455262405577854,1,-0.435364925365874,0.553238234874558,0.034793758608205,0.158150046324925,0.0387544884294427,0.0449448543294142,-0.06032296811993,0.0559285218800534,-0.415040673291831,0.093002816006918,0.0617250130930332,0.0947777806326226,0.0258099723164624,0.0994180230772455,0.0113418314934938,0.0415206446793886,0.137623486730805,0.0733740346498352,0.0317881043809557,0.103940479865661,-0.0218992560157587,0.0270818890530129,0.0395493367641424,-0.00441665838358386,0.0487611382656771,-0.0999449008920607,-0.0387079437296216,0.050305237917874,0.0214578238873958,0.0050559460374657,-0.0690624500844592,-0.0679220163234453,0.112609600917807,0.112076103854537,0.130085195566917,0.0898795092646988,0.117411462085679,-0.0637379038877529,0.00300542581254597,-0.0179754191109531,0.025842564694656,0.00824437168504117,0.0962824577161038,0.0191768049716465,0.0337830408106707,-0.0315387153688056,0.115826736647202,0.0779164610619614,0.116350453171544,0.0446025860991976,-0.0670746049360691,0.0841742168115967,0.0874286762635544,-0.105660591097763,0.0285817673099038,0.0909604577539365,-0.00149239614870578,0.156698985560376,0.0885303007491598,0.523066526633325,0.0694424052503826,-0.000918347390457155,0.0462960296378359,0.0160697148759057,0.103901128374411
"DRNK3GE5",-0.0259554455553952,-0.0244610834358519,-0.0314274956950263,-0.00583933217302804,-0.0800205319728857,-0.0525169085787742,-0.0525169085787742,-0.0443712655842009,-0.0304061835683486,-0.119615494489741,0.0569327621705886,-0.0880563860811523,-0.0172493240073837,0.0168631965329955,-0.0271298271676955,-0.0240908762342584,0.0568732945032246,-0.0461177544674366,0.0613357220063105,-0.00208840685615128,0.218968260856936,-0.172562752795815,0.0202619307026299,-0.068355774433758,0.0442039050783199,0.0609732662258762,-0.035195879927968,0.0215892130126164,0.037997998037743,-0.00152359215656473,0.220923875660164,-0.733564079920259,-0.435364925365874,1,-0.476953771816545,-0.130182760482105,-0.171300208798938,-0.170894904391853,-0.125989797449724,0.0994790656021052,-0.0449075552726711,0.468837234037255,-0.0521184804979907,-0.0871267621648276,0.104611150578125,0.070492614257528,-0.0391963070373001,0.0474647168905451,0.0118756786721293,-0.122536139466182,-0.165255511191619,-0.00430932567513589,-0.0708632062719997,-0.0705548249048794,-0.0119410915691715,-0.00511745468739639,0.0331839585830757,-0.111194570749934,0.0228800763296375,0.0555512691531188,-0.051192729551389,-0.02492444810329,-0.0351125547655317,0.0310385915037417,0.0341342009453155,-0.017087483559948,-0.0401329967068096,-0.0408138030488473,0.00664972156277375,-0.00906807208173659,-0.0953688632982306,-0.0119384362485792,0.0767475713192657,-0.0470183225526772,-0.0302612774926753,-0.0386011319002222,-0.0982581609961751,-0.0416374566208911,0.0424244181318375,-0.0383126203393867,-0.252105204392216,-0.0853058960588863,-0.0709172176865185,0.0951634634362638,-0.12438624495082,0.130942945040386,0.0088649766209238,-0.0443983290726414,-0.0689732482357578,-0.0681444618728883,-0.104007384856507,-0.0953808641807381,-0.780667240398449,-0.219837237807204,-0.1786734189476,-0.0391157960550735,-0.0506350884109202,-0.0260611620433283
"MAXDRNKS",0.0166122642413451,0.0209223369033961,0.0274858857978102,0.00869746530341003,0.113888734098998,-0.0413396594854404,-0.0413396594854404,-0.0533447303100261,0.0607350256109239,0.201614697361368,-0.123356232597752,0.0281935492915286,-0.042255321454422,0.0105286837906981,-0.0469162519528052,-0.0613958386866714,-0.13043309306707,0.0541662430752683,-0.118315249314729,0.102046327534844,-0.219637885424868,0.127608603021497,-0.0185927811213333,0.0854770427432217,-0.0581277063777612,-0.106855887030528,0.0339069917109468,-0.0665541949781589,-0.032451036820005,-0.00428078022930316,-0.152538712030234,0.525887170509484,0.553238234874558,-0.476953771816545,1,0.063228236661755,0.202464512741949,0.0407104289000182,0.0581442392355835,-0.0621004049089928,0.0760135707061185,-0.478717611489673,0.119438195569171,0.119729555419589,0.0790213997982262,0.0733507634817046,0.088732261675444,-0.0270491147217676,0.0317990662432331,0.131966619706025,0.107522087786319,0.0252788751759035,0.103282728045636,-0.00918942124242941,0.0297900483864488,0.0290817566921671,1.50880688267696e-06,0.0830162290844167,-0.0502975294427749,-0.0235513646655078,0.0706668301485948,0.0326510299000478,-0.00328186863363411,-0.0894411608557406,-0.0531578809045573,0.148750144069508,0.0898791340597071,0.117122034850037,0.0706533935006029,0.081301633210483,-0.0560995448860964,-0.0337836730141599,-0.00918077826732549,0.0532798883979725,-0.0058144778179405,0.0942629294637321,0.0532135853272823,0.0250112117061085,-0.0174162475555422,0.113259448172193,0.106103945301264,0.11074699287644,0.0731085620232093,-0.0577366253095348,0.0975472871497317,0.080065341352829,-0.06546090258372,0.0472111204671853,0.0778383449016756,0.00826252535611326,0.149348672591121,0.0605600599164127,0.596704271804865,0.126115649933622,0.0152080295085875,0.0558765184193876,0.0826070648498214,0.139399996419817
"FLUSHOT7",0.00659258591472847,0.00531904004413353,0.0268544969142228,0.00633646745917428,0.11663451761316,0.071543429171421,0.071543429171421,0.143128886170294,0.0196314527679275,-0.0686971394929628,0.0583676934582874,0.208927723281106,0.141516661565271,-0.0419770986765611,0.0845862303986482,0.136786190418774,0.0851064896071867,0.106090422060857,0.0102104803795926,-0.0685922529515046,-0.140938356895628,0.145861756692231,0.00741780555742447,0.0111574928396257,-0.0500732808673538,-0.00631159386775099,0.0127674778990092,0.0520395736878746,0.0190272450017662,0.00708607149639319,-0.220874232979256,-0.0113212313891684,0.034793758608205,-0.130182760482105,0.063228236661755,1,0.604844471790141,0.344500343481094,0.349647086866802,-0.158071627508623,0.0788642811931428,0.00101566563161558,0.0718133829040222,0.108597129321879,-0.144270233990762,-0.0331018668606422,0.00818312100674283,-0.123771163533987,-0.0532484622568934,0.133183793918969,0.274625593684252,0.081623527551122,0.154615111801298,0.195273625925345,0.101790949727049,0.110531694126748,-0.00622502504238013,0.129035454134356,0.100956324470004,-0.15361330871385,0.0434243491362193,0.0182263418125582,0.00193050325300676,-0.00366028420486474,-0.0606760779220768,0.0531698487155722,0.0402295165739614,0.0385568288760305,0.0245150267512802,0.0295466358844456,0.133695213686546,0.0189135243015032,-0.0520777364314781,0.0405594895678566,0.0237745256817046,-0.0569493380337038,0.156336468348869,-0.0432648540455474,0.0389333766447404,-0.0273140044173435,0.240077555064819,0.158627497952218,0.065638147885495,-0.0812605865561725,0.115210845546076,-0.220837965087736,0.0773768500414511,0.0203886832803957,-0.0137898957062372,0.0815809387508492,0.124955456963567,0.102052610854613,0.0286825489228778,0.591527057908416,0.299366568637089,0.0758023946077486,0.148955949940151,0.020833494295936
"FLSHTMY3",0.0194055137892085,-0.0361677821499177,-0.0199916849424429,0.0233710294323726,0.261250763022945,-0.00665320046635088,-0.00665320046635088,0.0350004980071501,0.0771145604413715,-0.00708959083256428,0.00998748030698609,0.180110494496991,0.0909850976417507,-0.0520045135237676,0.0522027353943235,0.0738378351092953,0.0340085272572355,0.0712669733035288,-0.0571806059656743,-0.00360220406710238,-0.160808543011922,0.125904210086324,-0.0027058507908901,0.0182997036262725,-0.0826579072401776,0.0432199816041412,-0.00997782664228464,0.0718309070574617,0.0399817999987648,-0.00564915013899623,-0.227480381059082,0.0474232181993571,0.158150046324925,-0.171300208798938,0.202464512741949,0.604844471790141,1,0.265761147351149,0.387009084701711,-0.180270740778979,0.118723124237007,-0.118080367810908,0.163044601925322,0.27989255125158,-0.0338501543874869,0.0567832074896926,0.0747245043870407,-0.176166238757528,0.0101204862611671,0.230132287056656,0.351140893486979,0.0843723595627891,0.296197672885134,0.236061868501746,0.164184531455125,0.230971922261241,0.0170905154993169,0.19925944280975,0.0727107089017108,-0.243663025990887,0.164674017861425,0.0970427230571861,0.0811493102263625,0.0268985810821423,-0.0281950392828886,0.326369292763619,0.158110111754183,0.204848594278966,0.157534932489823,0.141716712672803,0.0412985627873337,0.0163530162233467,-0.0386833979410047,0.0303700012158106,0.0246652883202946,-0.0237447170885811,0.125916237086303,-0.0454602328170237,0.046204554044191,-0.00840409057456017,0.250384620300732,0.13643645654937,0.0420961443710447,-0.0483438348397861,0.0761686122815324,-0.0665957736037907,0.131575002829213,0.0111024288895294,-0.0528991397565028,0.0244133511142181,0.321006554769049,0.0906259643279189,0.135892741656263,0.495781926710518,0.234033666119692,0.0543192766837522,0.270484405265817,0.209000792073079
"SHINGLE2",0.0223093912086108,-0.0184377648925285,-0.0101163596272493,0.00247737865759939,0.104888127838715,0.0954858452501633,0.0954858452501633,0.236135820382721,-0.0017928461579442,-0.0166643700590915,0.023369296860676,0.150591580438874,0.112248320614727,-0.0597420294290513,0.074895051916251,0.153090375404217,0.0791030894042574,0.0794746473789247,-0.0156401987810086,-0.112676928210707,-0.109122988308305,0.159416683630414,-0.00835816758347096,-0.0267333757899101,-0.0118443528991695,-0.0279306519775331,0.0700790343943183,0.092812764334158,-0.0202940501873477,-0.0150069335688869,-0.224496183145342,-0.00250270588292012,0.0387544884294427,-0.170894904391853,0.0407104289000182,0.344500343481094,0.265761147351149,1,0.381174126705307,-0.228328744358381,0.0716465373187929,-0.00188834508166325,0.0540735484556367,0.127523708178044,-0.194598383023192,-0.0854080624399093,0.0434810793498995,-0.139477086451852,-0.0021255525457168,0.18973862887533,0.347925771675024,0.0196653048685464,0.178001176802301,0.24549430327069,0.121849141680061,0.121521042583825,-0.0642147913485069,0.137974531605318,0.0946375569195711,-0.172767782763163,0.0852770961718079,0.0595992209784127,0.0215739283815349,-0.0063062073310574,-0.0250316066030625,0.0255542193609034,0.0506872864112054,0.0479176640745024,0.0706969073613481,0.0409149331707459,0.189074399728383,0.0492040852738708,-0.0531750320614956,0.0624345456182041,0.0620151584183374,0.00478388585807439,0.111006763818673,-0.00720031863651052,0.0138845045621847,-0.0815678761675915,0.38871019853034,0.129621389901922,0.0816484390515162,-0.0797281190163342,0.137784063428039,-0.340538623283267,0.11372811253509,0.0767106267388789,-0.000713722030284015,0.169294760974642,0.0781921378412434,0.112815866479959,0.019875035467011,0.402162838672416,0.369440055823223,0.0682704930851341,0.165044893492329,0.0365042114195129
"PNEUVAC4",0.0123670952262867,0.0131893307369343,0.0245190400418023,0.00789845664460421,0.358618527417659,0.120344935535514,0.120344935535514,0.20192920814086,0.0274912145104503,-0.151395796136176,0.0762784553487812,0.144024805168907,0.121727228957477,-0.0502346447170416,0.155912231821586,0.207857300538414,0.149267032085035,0.0295763878663407,0.092052213586774,-0.161054494770775,-0.0372483317438367,0.0948386805200359,-0.0135184372736359,-0.0453797129873714,-0.238964018325505,0.142655194588772,0.0213641522424394,0.0252314254960688,0.238534665401888,0.104070274754576,-0.137981573439288,-0.0723724187641813,0.0449448543294142,-0.125989797449724,0.0581442392355835,0.349647086866802,0.387009084701711,0.381174126705307,1,-0.199857548075936,0.119104883492112,0.0245796904639391,0.0610648619609404,0.217082685227338,-0.228614749136718,-0.0174440523769438,0.0512661267830064,-0.212893880766449,-0.00407357955784126,0.289665567498928,0.513235471142657,-0.00335101171060134,0.394782002426316,0.401253757440642,0.309868436062502,0.321861173074063,0.0213905082388856,0.122648248734695,0.119389343087661,-0.193863763977213,0.0530369958331256,0.0366746284873405,0.062289998167731,0.0881392160292557,-0.00660659609094112,0.30755455848619,0.0896771061437969,0.101765120144725,0.0929433500716277,0.032192822112375,0.192342756353094,0.0481080908779644,-0.0639299147904605,0.0528191957065258,0.0723170317545415,-0.0692326255694399,0.122139721324314,-0.0376888926387689,0.0277847008994412,-0.154996268312775,0.307185920231648,0.0417728608689407,0.0362526093498423,-0.0710382078216627,0.0943495714571321,-0.3251720943295,0.150182345557755,0.0524663480838028,-0.00253371679289341,0.128094244564399,0.450746319009646,-0.00545431247503924,0.0455700246983918,0.523121821885849,0.509426742882914,-0.0145678578055038,0.268931470840397,0.178739785473405
